,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
7,203897,2021-22,00,1610612741,CHI,27.0,67,67,34.7,8.4,17.7,0.476,2.8,7.1,0.389,4.8,5.6,0.853,0.3,4.3,4.6,4.5,0.6,0.3,2.6,1.8,24.4
8,203897,2022-23,00,1610612741,CHI,28.0,77,77,35.9,8.7,18.0,0.485,2.6,7.1,0.375,4.7,5.6,0.848,0.5,3.9,4.5,4.2,0.9,0.2,2.5,2.1,24.8
9,203897,2023-24,00,1610612741,CHI,29.0,25,23,34.9,6.8,15.0,0.452,2.4,6.8,0.349,3.5,4.1,0.854,0.3,4.8,5.2,3.9,0.8,0.3,2.1,2.3,19.5
10,203897,2024-25,00,1610612741,CHI,30.0,42,42,34.1,8.6,16.9,0.511,3.2,7.3,0.446,3.5,4.3,0.797,0.3,4.5,4.8,4.5,0.9,0.2,2.9,1.5,24.0
11,203897,2024-25,00,1610612758,SAC,30.0,32,32,36.6,8.2,16.0,0.511,3.2,7.2,0.446,2.8,3.2,0.874,0.3,3.2,3.5,3.8,0.6,0.1,2.7,1.8,22.4
12,203897,2024-25,00,0,TOT,30.0,74,74,35.2,8.4,16.5,0.511,3.2,7.2,0.446,3.2,3.9,0.825,0.3,4.0,4.3,4.2,0.8,0.2,2.8,1.6,23.3
13,203897,2025-26,00,1610612758,SAC,30.0,6,6,37.0,10.2,19.2,0.53,3.7,9.2,0.4,5.5,5.8,0.943,0.2,3.0,3.2,1.7,0.5,0.2,1.8,1.8,29.5
0,1627746,2016-17,00,1610612758,SAC,21.0,33,12,18.5,3.5,6.6,0.537,0.1,0.2,0.375,1.6,2.2,0.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8
1,1627746,2017-18,00,1610612758,SAC,22.0,60,29,20.7,3.4,7.6,0.448,0.3,0.9,0.353,1.6,2.0,0.805,1.6,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7
2,1627746,2018-19,00,1610612758,SAC,23.0,13,0,8.7,1.0,2.3,0.433,0.3,0.8,0.364,0.5,0.8,0.545,0.3,1.5,1.8,0.5,0.2,0.2,0.5,1.6,2.8
3,1627746,2018-19,00,1610612757,POR,23.0,9,1,7.0,1.4,2.1,0.684,0.2,0.2,1.0,0.3,0.7,0.5,0.6,1.6,2.1,0.6,0.3,0.3,0.4,0.9,3.4
4,1627746,2018-19,00,0,TOT,23.0,22,1,8.0,1.2,2.2,0.531,0.3,0.6,0.462,0.4,0.8,0.529,0.4,1.5,2.0,0.5,0.2,0.3,0.5,1.3,3.0
5,1627746,2019-20,00,1610612757,POR,24.0,33,1,17.2,2.5,4.5,0.551,0.1,0.4,0.231,0.8,1.0,0.758,2.0,3.2,5.1,1.3,0.2,0.9,0.9,2.7,5.8
6,1627746,2024-25,00,1610612758,SAC,29.0,4,0,3.0,0.5,1.0,0.5,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.0,0.0,0.0,0.3,1.3
0,1629111,2021-22,00,1610612759,SAS,26.0,54,1,10.9,1.9,3.8,0.495,0.5,1.6,0.326,0.6,0.8,0.829,1.2,1.4,2.6,0.8,0.2,0.3,0.6,1.0,4.9
1,1629111,2022-23,00,1610612756,PHX,27.0,69,4,14.2,2.6,4.9,0.528,0.3,1.2,0.25,1.1,1.5,0.752,1.7,2.3,4.1,1.0,0.2,0.4,0.9,1.8,6.6
2,1629111,2023-24,00,1610612745,HOU,28.0,56,3,13.6,1.9,3.7,0.515,0.2,0.7,0.25,0.9,1.2,0.8,1.6,1.5,3.1,1.2,0.4,0.6,0.6,1.3,4.9
3,1629111,2024-25,00,1610612745,HOU,29.0,42,3,11.9,1.9,3.6,0.533,0.3,0.6,0.423,0.6,1.0,0.675,1.3,1.9,3.3,0.9,0.3,0.2,0.5,1.2,4.8
4,1629111,2025-26,00,1610612763,MEM,30.0,6,6,23.7,3.7,6.5,0.564,1.0,2.2,0.462,1.8,2.2,0.846,2.5,2.7,5.2,1.3,0.2,0.7,0.8,3.3,10.2
0,1641796,2024-25,00,1610612748,MIA,24.0,55,8,14.2,1.6,3.7,0.438,0.6,1.7,0.337,0.7,1.1,0.672,0.5,1.2,1.7,1.2,0.6,0.1,0.4,1.7,4.6
1,1641796,2025-26,00,1610612748,MIA,24.0,5,2,14.6,2.2,4.4,0.5,1.2,2.8,0.429,0.6,0.8,0.75,0.4,1.6,2.0,1.2,0.4,0.0,0.6,1.2,6.2
0,1630639,2022-23,00,1610612750,MIN,22.0,1,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1,1630639,2022-23,00,1610612742,DAL,22.0,14,0,7.6,1.5,3.1,0.488,0.7,1.8,0.4,0.1,0.6,0.25,0.4,1.0,1.4,0.1,0.1,0.0,0.2,0.7,3.9
2,1630639,2022-23,00,0,TOT,22.0,15,0,7.2,1.5,2.9,0.5,0.7,1.7,0.4,0.1,0.5,0.25,0.4,1.0,1.4,0.1,0.1,0.0,0.2,0.7,3.7
3,1630639,2023-24,00,1610612742,DAL,23.0,42,0,7.4,1.3,2.9,0.446,0.3,1.2,0.26,0.4,0.5,0.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2
4,1630639,2024-25,00,1610612761,TOR,24.0,26,2,18.7,3.1,7.3,0.421,1.3,3.9,0.327,1.7,2.4,0.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1
0,1627747,2016-17,00,1610612751,BKN,22.0,57,26,21.7,3.0,6.7,0.45,1.0,3.2,0.321,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2
1,1627747,2017-18,00,1610612751,BKN,23.0,71,10,26.3,4.5,10.4,0.435,1.2,3.5,0.347,1.9,2.6,0.711,0.7,2.9,3.7,4.2,1.2,0.3,2.2,2.2,12.1
2,1627747,2018-19,00,1610612751,BKN,24.0,40,25,26.6,5.2,12.1,0.429,1.2,3.9,0.312,2.1,3.1,0.691,0.9,2.9,3.8,3.9,1.1,0.4,1.7,1.9,13.7
3,1627747,2019-20,00,1610612751,BKN,25.0,45,31,29.6,6.9,16.3,0.425,1.8,4.9,0.364,3.1,4.4,0.711,1.1,3.1,4.2,4.4,1.2,0.2,2.6,1.8,18.7
4,1627747,2020-21,00,1610612751,BKN,26.0,12,4,27.8,7.3,16.7,0.435,1.8,5.3,0.349,2.2,2.8,0.765,0.8,3.5,4.3,6.0,1.1,0.5,2.2,1.7,18.5
5,1627747,2020-21,00,1610612754,IND,26.0,35,35,32.9,7.8,17.5,0.443,1.8,5.6,0.318,3.4,4.2,0.822,0.7,4.0,4.6,4.9,1.5,0.7,2.2,2.4,20.7
6,1627747,2020-21,00,0,TOT,26.0,47,39,31.6,7.6,17.3,0.441,1.8,5.5,0.326,3.1,3.8,0.811,0.7,3.9,4.6,5.2,1.4,0.6,2.2,2.2,20.2
7,1627747,2021-22,00,1610612754,IND,27.0,39,39,31.1,7.1,15.9,0.447,1.6,4.8,0.323,2.8,3.7,0.76,0.8,3.1,3.8,4.4,0.9,0.5,1.9,2.3,18.7
8,1627747,2021-22,00,1610612739,CLE,27.0,19,10,29.8,5.3,12.2,0.435,1.1,3.5,0.313,1.8,2.5,0.745,0.7,2.7,3.4,3.9,0.8,0.3,1.7,2.1,13.6
9,1627747,2021-22,00,0,TOT,27.0,58,49,30.7,6.5,14.7,0.444,1.4,4.4,0.32,2.5,3.3,0.756,0.7,2.9,3.7,4.3,0.9,0.4,1.9,2.3,17.0
10,1627747,2022-23,00,1610612739,CLE,28.0,74,30,30.2,4.3,10.0,0.431,1.7,4.4,0.392,1.8,2.4,0.722,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1
11,1627747,2023-24,00,1610612739,CLE,29.0,68,10,28.8,5.1,12.1,0.421,1.6,4.9,0.325,2.3,3.0,0.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,14.0
12,1627747,2024-25,00,1610612739,CLE,30.0,38,3,23.8,3.6,7.8,0.453,1.6,3.9,0.405,1.5,2.2,0.699,0.6,2.2,2.8,3.7,0.9,0.5,1.3,1.3,10.2
13,1627747,2024-25,00,1610612737,ATL,30.0,26,0,26.6,5.6,11.6,0.482,1.8,5.2,0.338,2.0,2.8,0.722,0.7,3.0,3.7,2.9,0.9,0.5,1.0,2.0,14.9
14,1627747,2024-25,00,0,TOT,30.0,64,3,24.9,4.4,9.4,0.467,1.7,4.4,0.373,1.7,2.4,0.71,0.6,2.5,3.2,3.4,0.9,0.5,1.2,1.5,12.1
15,1627747,2025-26,00,1610612765,DET,31.0,2,0,18.5,2.0,6.0,0.333,0.5,2.5,0.2,1.5,2.5,0.6,0.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,6.0
0,1627814,2017-18,00,1610612737,ATL,25.0,15,11,26.9,4.1,10.1,0.408,1.0,4.0,0.25,1.5,1.9,0.759,0.7,4.0,4.7,1.9,1.3,0.1,0.9,1.7,10.7
1,1627814,2018-19,00,1610612744,GSW,26.0,32,0,11.7,1.8,4.0,0.441,0.8,2.1,0.397,0.6,0.7,0.864,0.3,1.8,2.0,0.4,0.4,0.0,0.3,0.9,4.9
2,1627814,2019-20,00,1610612744,GSW,27.0,49,36,29.0,4.3,10.4,0.417,1.7,4.9,0.356,2.2,2.6,0.873,0.7,4.2,4.9,2.7,1.0,0.1,1.4,2.4,12.7
3,1627814,2020-21,00,1610612744,GSW,28.0,57,1,18.9,2.2,4.8,0.467,1.4,3.4,0.397,0.7,0.8,0.909,0.4,2.8,3.2,1.3,0.7,0.1,0.5,1.6,6.5
4,1627814,2021-22,00,1610612744,GSW,29.0,63,5,20.0,2.7,6.1,0.441,1.0,3.0,0.337,1.0,1.2,0.88,0.4,2.8,3.2,1.0,0.6,0.1,0.6,1.5,7.4
5,1627814,2022-23,00,1610612756,PHX,30.0,74,5,20.4,2.7,6.1,0.442,1.5,3.3,0.445,1.3,1.4,0.904,0.5,2.5,3.0,1.3,0.4,0.1,1.1,1.6,8.2
6,1627814,2024-25,00,1610612756,PHX,32.0,25,0,5.8,1.1,3.0,0.365,0.4,1.5,0.243,0.8,0.8,0.952,0.1,0.7,0.8,0.4,0.2,0.0,0.4,0.2,3.3
0,203458,2013-14,00,1610612756,PHX,21.0,42,3,8.6,0.8,1.9,0.423,0.0,0.0,0.0,0.5,0.7,0.645,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2.0
1,203458,2014-15,00,1610612756,PHX,22.0,69,44,22.0,2.6,5.1,0.507,0.0,0.0,0.333,1.1,1.5,0.702,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,6.3
2,203458,2015-16,00,1610612756,PHX,23.0,78,46,23.3,3.4,8.0,0.423,0.0,0.1,0.143,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9.0
3,203458,2016-17,00,1610612756,PHX,24.0,77,34,20.3,3.0,6.0,0.497,0.0,0.2,0.25,1.9,2.7,0.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0
4,203458,2017-18,00,1610612756,PHX,25.0,69,13,20.2,3.1,5.5,0.566,0.0,0.0,0.333,2.3,3.3,0.684,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3,8.5
5,203458,2018-19,00,1610612737,ATL,26.0,77,31,20.1,4.2,8.4,0.494,1.0,2.6,0.363,1.8,2.8,0.648,2.1,3.5,5.5,1.1,0.4,0.9,1.3,2.6,11.1
6,203458,2019-20,00,1610612737,ATL,27.0,40,9,18.6,3.6,6.5,0.546,0.4,1.4,0.25,1.3,2.0,0.63,1.7,4.0,5.8,1.1,0.5,0.8,1.0,2.3,8.7
7,203458,2019-20,00,1610612758,SAC,27.0,15,3,15.0,2.3,3.9,0.593,0.1,0.2,0.667,1.1,1.6,0.708,2.1,4.0,6.1,0.5,0.2,1.0,1.1,2.3,5.9
8,203458,2019-20,00,0,TOT,27.0,55,12,17.7,3.2,5.8,0.555,0.3,1.1,0.271,1.2,1.9,0.648,1.8,4.0,5.8,0.9,0.4,0.9,1.0,2.3,8.0
9,203458,2020-21,00,1610612761,TOR,28.0,7,2,10.9,0.7,1.4,0.5,0.4,0.9,0.5,0.4,0.9,0.5,0.0,1.6,1.6,0.4,0.1,0.9,1.1,1.4,2.3
10,203458,2020-21,00,1610612764,WAS,28.0,57,40,15.8,2.9,4.7,0.619,0.1,0.3,0.263,1.2,1.9,0.636,1.4,3.0,4.4,0.8,0.3,1.0,0.8,2.1,7.1
11,203458,2020-21,00,0,TOT,28.0,64,42,15.3,2.7,4.3,0.615,0.1,0.4,0.32,1.1,1.8,0.629,1.2,2.8,4.1,0.8,0.3,1.0,0.9,2.0,6.6
12,203458,2021-22,00,1610612758,SAC,29.0,39,10,15.9,2.4,4.5,0.534,0.2,0.5,0.286,1.1,1.6,0.651,1.3,2.8,4.1,1.2,0.3,0.6,1.1,2.6,6.0
13,203458,2022-23,00,1610612758,SAC,30.0,26,2,6.2,0.6,1.2,0.533,0.0,0.1,0.0,0.4,0.6,0.688,0.9,1.4,2.3,0.5,0.2,0.4,0.6,1.1,1.7
14,203458,2023-24,00,1610612758,SAC,31.0,48,0,9.3,1.0,1.7,0.617,0.0,0.1,0.0,0.4,0.7,0.588,1.0,1.7,2.7,1.0,0.2,0.7,0.6,1.4,2.5
15,203458,2024-25,00,1610612758,SAC,32.0,36,3,7.2,0.6,1.1,0.537,0.0,0.2,0.167,0.2,0.4,0.538,0.7,1.1,1.8,0.8,0.2,0.5,0.3,1.0,1.4
16,203458,2024-25,00,1610612747,LAL,32.0,10,4,12.2,1.0,2.2,0.455,0.1,0.3,0.333,0.1,0.4,0.25,1.3,1.8,3.1,0.8,0.1,0.3,0.9,2.1,2.2
17,203458,2024-25,00,0,TOT,32.0,46,7,8.3,0.7,1.4,0.508,0.0,0.2,0.222,0.2,0.4,0.471,0.8,1.2,2.1,0.8,0.2,0.5,0.4,1.2,1.6
0,202695,2011-12,00,1610612759,SAS,21.0,64,39,24.0,3.1,6.3,0.493,0.6,1.7,0.376,1.1,1.4,0.773,1.6,3.5,5.1,1.1,1.3,0.4,0.7,1.4,7.9
1,202695,2012-13,00,1610612759,SAS,22.0,58,57,31.2,4.5,9.1,0.494,1.1,3.0,0.374,1.8,2.2,0.825,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,11.9
2,202695,2013-14,00,1610612759,SAS,23.0,66,65,29.1,5.1,9.8,0.522,1.0,2.8,0.379,1.5,1.9,0.802,1.2,5.1,6.2,2.0,1.7,0.8,1.2,1.9,12.8
3,202695,2014-15,00,1610612759,SAS,24.0,64,64,31.8,6.2,12.8,0.479,1.0,3.0,0.349,3.2,3.9,0.802,1.3,5.9,7.2,2.5,2.3,0.8,1.5,2.0,16.5
4,202695,2015-16,00,1610612759,SAS,25.0,72,72,33.1,7.7,15.1,0.506,1.8,4.0,0.443,4.1,4.6,0.874,1.3,5.5,6.8,2.6,1.8,1.0,1.5,1.8,21.2
5,202695,2016-17,00,1610612759,SAS,26.0,74,74,33.4,8.6,17.7,0.485,2.0,5.2,0.38,6.3,7.2,0.88,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5
6,202695,2017-18,00,1610612759,SAS,27.0,9,9,23.3,5.8,12.3,0.468,1.2,3.9,0.314,3.4,4.2,0.816,0.7,4.0,4.7,2.3,2.0,1.0,1.8,1.0,16.2
7,202695,2018-19,00,1610612761,TOR,28.0,60,60,34.0,9.3,18.8,0.496,1.9,5.0,0.371,6.1,7.1,0.854,1.3,6.0,7.3,3.3,1.8,0.4,2.0,1.5,26.6
8,202695,2019-20,00,1610612746,LAC,29.0,57,57,32.4,9.3,19.9,0.47,2.2,5.7,0.378,6.2,7.1,0.886,0.9,6.1,7.1,4.9,1.8,0.6,2.6,2.0,27.1
9,202695,2020-21,00,1610612746,LAC,30.0,52,52,34.1,8.9,17.5,0.512,1.9,4.9,0.398,5.0,5.7,0.885,1.1,5.4,6.5,5.2,1.6,0.4,2.0,1.6,24.8
10,202695,2022-23,00,1610612746,LAC,32.0,52,50,33.6,8.6,16.8,0.512,2.0,4.8,0.416,4.7,5.4,0.871,1.1,5.4,6.5,3.9,1.4,0.5,1.7,1.6,23.8
11,202695,2023-24,00,1610612746,LAC,33.0,68,68,34.3,9.0,17.1,0.525,2.1,4.9,0.417,3.7,4.2,0.885,1.2,4.9,6.1,3.6,1.6,0.9,1.8,1.4,23.7
12,202695,2024-25,00,1610612746,LAC,34.0,37,37,31.9,8.4,16.8,0.498,2.1,5.1,0.411,2.6,3.3,0.81,0.9,5.0,5.9,3.1,1.6,0.5,1.9,1.5,21.5
13,202695,2025-26,00,1610612746,LAC,34.0,5,5,32.8,8.6,16.8,0.512,2.4,5.4,0.444,4.2,4.4,0.955,0.6,5.4,6.0,3.4,2.2,0.4,1.8,1.2,23.8
0,1642502,2024-25,00,1610612760,OKC,25.0,6,0,3.5,0.0,0.3,0.0,0.0,0.2,0.0,0.3,0.7,0.5,0.2,0.3,0.5,0.2,0.0,0.0,0.2,0.7,0.3
0,1641721,2023-24,00,1610612747,LAL,21.0,34,0,3.0,0.1,0.6,0.19,0.0,0.3,0.111,0.1,0.1,0.667,0.1,0.1,0.1,0.2,0.1,0.0,0.3,0.1,0.3
1,1641721,2024-25,00,1610612747,LAL,22.0,7,0,4.1,0.3,0.9,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.6
2,1641721,2024-25,00,1610612751,BKN,22.0,21,1,14.2,2.0,4.9,0.422,0.9,2.4,0.38,0.3,0.5,0.7,0.8,1.8,2.5,0.8,0.4,0.3,0.6,1.3,5.3
3,1641721,2024-25,00,0,TOT,22.0,28,1,11.7,1.6,3.9,0.417,0.7,1.8,0.38,0.3,0.4,0.7,0.6,1.3,2.0,0.7,0.3,0.3,0.5,1.0,4.1
0,1630604,2023-24,00,1610612740,NOP,23.0,8,0,2.9,0.1,0.8,0.167,0.0,0.6,0.0,0.3,0.3,1.0,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5
1,1630604,2024-25,00,1610612741,CHI,24.0,12,0,4.4,0.7,1.3,0.533,0.3,0.8,0.3,0.2,0.2,1.0,0.3,0.5,0.8,0.3,0.1,0.1,0.2,0.9,1.8
2,1630604,2025-26,00,1610612751,BKN,24.0,1,0,5.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0
0,203081,2012-13,00,1610612757,POR,22.0,82,82,38.6,6.7,15.7,0.429,2.3,6.1,0.368,3.3,3.9,0.844,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0
1,203081,2013-14,00,1610612757,POR,23.0,82,82,35.8,6.7,15.9,0.424,2.7,6.8,0.394,4.5,5.2,0.871,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7
2,203081,2014-15,00,1610612757,POR,24.0,82,82,35.7,7.2,16.6,0.434,2.4,7.0,0.343,4.2,4.9,0.864,0.6,4.0,4.6,6.2,1.2,0.3,2.7,2.0,21.0
3,203081,2015-16,00,1610612757,POR,25.0,75,75,35.7,8.2,19.7,0.419,3.1,8.1,0.375,5.5,6.2,0.892,0.6,3.4,4.0,6.8,0.9,0.4,3.2,2.2,25.1
4,203081,2016-17,00,1610612757,POR,26.0,75,75,35.9,8.8,19.8,0.444,2.9,7.7,0.37,6.5,7.3,0.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,27.0
5,203081,2017-18,00,1610612757,POR,27.0,73,73,36.6,8.5,19.4,0.439,3.1,8.6,0.361,6.8,7.4,0.916,0.8,3.6,4.5,6.6,1.1,0.4,2.8,1.6,26.9
6,203081,2018-19,00,1610612757,POR,28.0,80,80,35.5,8.5,19.2,0.444,3.0,8.0,0.369,5.9,6.4,0.912,0.9,3.8,4.6,6.9,1.1,0.4,2.7,1.9,25.8
7,203081,2019-20,00,1610612757,POR,29.0,66,66,37.5,9.5,20.4,0.463,4.1,10.2,0.401,7.0,7.8,0.888,0.5,3.8,4.3,8.0,1.1,0.3,2.9,1.7,30.0
8,203081,2020-21,00,1610612757,POR,30.0,67,67,35.8,9.0,19.9,0.451,4.1,10.5,0.391,6.7,7.2,0.928,0.5,3.7,4.2,7.5,0.9,0.3,3.0,1.5,28.8
9,203081,2021-22,00,1610612757,POR,31.0,29,29,36.4,7.7,19.0,0.402,3.2,9.8,0.324,5.5,6.2,0.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24.0
10,203081,2022-23,00,1610612757,POR,32.0,58,58,36.3,9.6,20.7,0.463,4.2,11.3,0.371,8.8,9.6,0.914,0.8,4.0,4.8,7.3,0.9,0.3,3.3,1.9,32.2
11,203081,2023-24,00,1610612749,MIL,33.0,73,73,35.3,7.4,17.5,0.424,3.0,8.5,0.354,6.5,7.0,0.92,0.5,3.9,4.4,7.0,1.0,0.2,2.6,1.8,24.3
12,203081,2024-25,00,1610612749,MIL,34.0,58,58,36.1,7.7,17.1,0.448,3.4,9.0,0.376,6.2,6.8,0.921,0.5,4.2,4.7,7.1,1.2,0.2,2.8,1.7,24.9
0,1641726,2023-24,00,1610612742,DAL,20.0,55,42,23.5,4.0,5.4,0.747,0.0,0.0,0.0,0.7,1.5,0.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8
1,1641726,2024-25,00,1610612742,DAL,21.0,36,29,23.1,3.7,5.3,0.702,0.0,0.0,0.0,1.3,2.0,0.63,2.9,4.6,7.5,2.4,0.6,1.6,1.1,2.8,8.7
2,1641726,2025-26,00,1610612742,DAL,21.0,3,3,17.0,2.3,3.0,0.778,0.0,0.0,0.0,0.7,1.3,0.5,1.3,3.7,5.0,3.0,0.7,1.3,1.7,3.0,5.3
0,1641753,2023-24,00,1610612749,MIL,20.0,21,0,4.3,0.5,1.0,0.5,0.0,0.2,0.2,0.1,0.2,0.75,0.1,0.9,1.0,0.2,0.1,0.0,0.2,0.7,1.2
1,1641753,2024-25,00,1610612749,MIL,21.0,21,1,5.0,0.4,1.3,0.333,0.0,0.4,0.0,0.6,0.8,0.75,0.5,1.2,1.7,0.2,0.2,0.0,0.3,0.4,1.4
0,1626172,2015-16,00,1610612744,GSW,20.0,5,0,4.2,0.8,1.4,0.571,0.2,0.4,0.5,0.0,0.0,0.0,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,1.8
1,1626172,2016-17,00,1610612744,GSW,21.0,53,4,8.4,1.1,2.0,0.523,0.0,0.2,0.222,0.4,0.6,0.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5
2,1626172,2017-18,00,1610612744,GSW,22.0,66,4,13.8,1.7,2.9,0.58,0.0,0.1,0.2,0.6,1.2,0.545,1.3,2.0,3.3,0.6,0.5,0.8,0.5,1.6,4.0
3,1626172,2018-19,00,1610612744,GSW,23.0,80,24,18.5,2.7,4.3,0.625,0.0,0.1,0.1,0.8,1.3,0.619,2.4,2.8,5.2,1.5,0.6,0.7,0.6,2.6,6.3
4,1626172,2019-20,00,1610612744,GSW,24.0,20,4,13.1,1.5,4.0,0.367,0.1,0.7,0.071,0.5,0.6,0.75,1.4,1.9,3.3,1.0,0.6,0.3,0.6,1.7,3.4
5,1626172,2020-21,00,1610612744,GSW,25.0,61,34,19.0,1.8,3.2,0.548,0.1,0.3,0.235,0.5,0.8,0.646,1.9,3.4,5.3,2.0,0.3,0.4,0.6,2.2,4.1
6,1626172,2021-22,00,1610612744,GSW,26.0,82,80,21.1,2.5,4.4,0.571,0.0,0.0,0.0,0.9,1.5,0.6,2.5,4.7,7.3,2.0,0.6,0.6,0.8,2.6,6.0
7,1626172,2022-23,00,1610612744,GSW,27.0,82,70,23.9,3.0,4.7,0.63,0.0,0.0,0.0,1.1,1.9,0.606,3.3,5.9,9.3,2.5,0.6,0.6,0.5,2.7,7.0
8,1626172,2023-24,00,1610612744,GSW,28.0,74,36,16.1,1.9,3.1,0.597,0.0,0.0,0.0,0.8,1.1,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5
9,1626172,2024-25,00,1610612744,GSW,29.0,76,6,15.0,1.9,3.7,0.514,0.0,0.1,0.4,0.7,1.3,0.566,2.4,3.6,6.1,1.6,0.6,0.5,0.5,2.0,4.5
0,201572,2008-09,00,1610612751,NJN,21.0,82,75,30.5,5.5,10.3,0.531,0.0,0.0,0.0,2.1,2.6,0.793,2.7,5.4,8.1,1.0,0.5,1.8,1.8,3.1,13.0
1,201572,2009-10,00,1610612751,NJN,22.0,82,82,36.9,6.9,13.8,0.499,0.0,0.0,0.0,5.1,6.2,0.817,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8
2,201572,2010-11,00,1610612751,NJN,23.0,82,82,35.2,7.9,16.0,0.492,0.0,0.0,0.0,4.7,6.0,0.787,2.4,3.5,6.0,1.6,0.6,1.5,2.1,2.9,20.4
3,201572,2011-12,00,1610612751,NJN,24.0,5,5,27.2,7.6,15.4,0.494,0.0,0.0,0.0,4.0,6.4,0.625,1.6,2.0,3.6,1.2,0.2,0.8,1.2,1.6,19.2
4,201572,2012-13,00,1610612751,BKN,25.0,74,74,30.4,7.7,14.8,0.521,0.0,0.0,0.0,4.0,5.3,0.758,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4
5,201572,2013-14,00,1610612751,BKN,26.0,17,17,31.4,7.6,13.5,0.563,0.0,0.1,0.0,5.5,6.8,0.817,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,20.7
6,201572,2014-15,00,1610612751,BKN,27.0,72,44,29.2,7.0,13.7,0.513,0.0,0.1,0.1,3.1,3.8,0.814,3.0,4.5,7.4,0.7,0.6,1.8,1.4,2.9,17.2
7,201572,2015-16,00,1610612751,BKN,28.0,73,73,33.7,8.1,15.8,0.511,0.0,0.2,0.143,4.3,5.5,0.787,2.8,5.1,7.8,2.0,0.8,1.7,2.4,2.9,20.6
8,201572,2016-17,00,1610612751,BKN,29.0,75,75,29.6,7.4,15.6,0.474,1.8,5.2,0.346,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5
9,201572,2017-18,00,1610612747,LAL,30.0,74,72,23.4,5.0,10.7,0.465,1.5,4.4,0.345,1.5,2.1,0.703,1.0,3.0,4.0,1.7,0.4,1.3,1.3,2.6,13.0
10,201572,2018-19,00,1610612749,MIL,31.0,81,81,28.7,4.4,9.7,0.452,2.3,6.3,0.365,1.4,1.6,0.842,0.4,4.5,4.9,1.2,0.6,2.2,1.0,2.3,12.5
11,201572,2019-20,00,1610612749,MIL,32.0,68,67,26.7,4.3,9.9,0.435,1.5,4.8,0.314,1.9,2.2,0.836,0.9,3.7,4.6,1.5,0.7,2.4,1.0,2.4,12.0
12,201572,2020-21,00,1610612749,MIL,33.0,70,70,27.2,4.6,9.1,0.503,1.4,4.0,0.338,1.7,2.0,0.845,1.5,3.5,5.0,0.7,0.6,1.5,0.9,2.1,12.3
13,201572,2021-22,00,1610612749,MIL,34.0,13,11,22.9,4.7,10.1,0.466,1.5,4.1,0.358,1.5,1.8,0.87,1.5,2.6,4.1,0.5,0.6,1.2,0.9,2.6,12.4
